scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,CHR,CDSR,AoI_violation_rate,PCO,RLBI
A,RILP,2,0,3.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP,2,0,3.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,RILP-Greedy,2,0,3.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP-Greedy,2,0,3.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP-Greedy,2,0,3.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP-Greedy,2,0,3.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP-Greedy,2,0,3.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP-Greedy,2,0,3.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP-Greedy,2,0,3.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP-Greedy,2,0,3.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP-Greedy,2,0,3.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP-Greedy,2,0,3.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Nam2023b,2,0,3.0,5,42,0.291445,0.003009,0.197731,6.41916,0.989532
A,Nam2023b,2,0,3.0,5,43,0.291402,0.00304,0.197839,6.488707,0.98968
A,Nam2023b,2,0,3.0,5,44,0.291288,0.003072,0.198032,6.50314,0.989584
A,Nam2023b,2,0,3.0,5,45,0.291153,0.002996,0.197664,6.494659,0.989693
A,Nam2023b,2,0,3.0,5,46,0.291536,0.00305,0.197725,6.462577,0.989568
A,Nam2023b,2,0,3.0,5,47,0.291384,0.003047,0.197666,6.482836,0.989606
A,Nam2023b,2,0,3.0,5,48,0.2915,0.003082,0.197701,6.383904,0.989598
A,Nam2023b,2,0,3.0,5,49,0.291436,0.003004,0.197907,6.518833,0.98969
A,Nam2023b,2,0,3.0,5,50,0.291341,0.003024,0.198186,6.47687,0.989623
A,Nam2023b,2,0,3.0,5,51,0.291282,0.003027,0.198304,6.497098,0.989686
A,Nam2025,2,0,3.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Nam2025,2,0,3.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Nam2025,2,0,3.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Nam2025,2,0,3.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Nam2025,2,0,3.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Nam2025,2,0,3.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Nam2025,2,0,3.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Nam2025,2,0,3.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Nam2025,2,0,3.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Nam2025,2,0,3.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Youn2026,2,0,3.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Youn2026,2,0,3.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Youn2026,2,0,3.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Youn2026,2,0,3.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Youn2026,2,0,3.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Youn2026,2,0,3.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Youn2026,2,0,3.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Youn2026,2,0,3.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Youn2026,2,0,3.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Youn2026,2,0,3.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2I-Base,2,0,3.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,V2I-Base,2,0,3.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,V2I-Base,2,0,3.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,V2I-Base,2,0,3.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,V2I-Base,2,0,3.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,V2I-Base,2,0,3.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,V2I-Base,2,0,3.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,V2I-Base,2,0,3.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,V2I-Base,2,0,3.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,V2I-Base,2,0,3.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2V-Base,2,0,3.0,5,42,0.999446,0.694425,6e-06,4.468916,0.989532
A,V2V-Base,2,0,3.0,5,43,0.999435,0.69455,5e-06,4.521968,0.98968
A,V2V-Base,2,0,3.0,5,44,0.99943,0.694412,5e-06,4.540718,0.989584
A,V2V-Base,2,0,3.0,5,45,0.999391,0.694261,7e-06,4.53039,0.989693
A,V2V-Base,2,0,3.0,5,46,0.999419,0.694488,5e-06,4.506897,0.989568
A,V2V-Base,2,0,3.0,5,47,0.999388,0.694647,7e-06,4.51868,0.989606
A,V2V-Base,2,0,3.0,5,48,0.999399,0.694536,5e-06,4.452697,0.989598
A,V2V-Base,2,0,3.0,5,49,0.999443,0.694407,4e-06,4.529532,0.98969
A,V2V-Base,2,0,3.0,5,50,0.999397,0.694401,3e-06,4.510963,0.989623
A,V2V-Base,2,0,3.0,5,51,0.999442,0.694306,6e-06,4.524207,0.989686
A,Random-K,2,0,3.0,5,42,0.999313,0.900173,0.000111,5.7941,0.989532
A,Random-K,2,0,3.0,5,43,0.999273,0.900534,0.000109,5.856208,0.98968
A,Random-K,2,0,3.0,5,44,0.999326,0.900373,0.000129,5.868316,0.989584
A,Random-K,2,0,3.0,5,45,0.999333,0.90037,0.000119,5.861636,0.989693
A,Random-K,2,0,3.0,5,46,0.999339,0.900446,8.8e-05,5.832787,0.989568
A,Random-K,2,0,3.0,5,47,0.999294,0.900389,7.5e-05,5.851289,0.989606
A,Random-K,2,0,3.0,5,48,0.999271,0.900105,0.000106,5.762089,0.989598
A,Random-K,2,0,3.0,5,49,0.999342,0.900351,9e-05,5.883796,0.98969
A,Random-K,2,0,3.0,5,50,0.999301,0.900363,0.000104,5.84519,0.989623
A,Random-K,2,0,3.0,5,51,0.999348,0.900246,0.000137,5.864803,0.989686
A,RILP,2,10,0.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP,2,10,0.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP,2,10,0.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP,2,10,0.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP,2,10,0.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP,2,10,0.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP,2,10,0.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP,2,10,0.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP,2,10,0.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP,2,10,0.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,RILP-Greedy,2,10,0.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP-Greedy,2,10,0.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP-Greedy,2,10,0.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP-Greedy,2,10,0.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP-Greedy,2,10,0.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP-Greedy,2,10,0.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP-Greedy,2,10,0.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP-Greedy,2,10,0.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP-Greedy,2,10,0.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP-Greedy,2,10,0.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Nam2023b,2,10,0.0,5,42,0.291445,0.003009,0.197731,6.41916,0.989532
A,Nam2023b,2,10,0.0,5,43,0.291402,0.00304,0.197839,6.488707,0.98968
A,Nam2023b,2,10,0.0,5,44,0.291288,0.003072,0.198032,6.50314,0.989584
A,Nam2023b,2,10,0.0,5,45,0.291153,0.002996,0.197664,6.494659,0.989693
A,Nam2023b,2,10,0.0,5,46,0.291536,0.00305,0.197725,6.462577,0.989568
A,Nam2023b,2,10,0.0,5,47,0.291384,0.003047,0.197666,6.482836,0.989606
A,Nam2023b,2,10,0.0,5,48,0.2915,0.003082,0.197701,6.383904,0.989598
A,Nam2023b,2,10,0.0,5,49,0.291436,0.003004,0.197907,6.518833,0.98969
A,Nam2023b,2,10,0.0,5,50,0.291341,0.003024,0.198186,6.47687,0.989623
A,Nam2023b,2,10,0.0,5,51,0.291282,0.003027,0.198304,6.497098,0.989686
A,Nam2025,2,10,0.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Nam2025,2,10,0.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Nam2025,2,10,0.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Nam2025,2,10,0.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Nam2025,2,10,0.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Nam2025,2,10,0.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Nam2025,2,10,0.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Nam2025,2,10,0.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Nam2025,2,10,0.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Nam2025,2,10,0.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Youn2026,2,10,0.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Youn2026,2,10,0.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Youn2026,2,10,0.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Youn2026,2,10,0.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Youn2026,2,10,0.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Youn2026,2,10,0.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Youn2026,2,10,0.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Youn2026,2,10,0.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Youn2026,2,10,0.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Youn2026,2,10,0.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2I-Base,2,10,0.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,V2I-Base,2,10,0.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,V2I-Base,2,10,0.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,V2I-Base,2,10,0.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,V2I-Base,2,10,0.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,V2I-Base,2,10,0.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,V2I-Base,2,10,0.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,V2I-Base,2,10,0.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,V2I-Base,2,10,0.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,V2I-Base,2,10,0.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2V-Base,2,10,0.0,5,42,0.999446,0.694425,6e-06,4.468916,0.989532
A,V2V-Base,2,10,0.0,5,43,0.999435,0.69455,5e-06,4.521968,0.98968
A,V2V-Base,2,10,0.0,5,44,0.99943,0.694412,5e-06,4.540718,0.989584
A,V2V-Base,2,10,0.0,5,45,0.999391,0.694261,7e-06,4.53039,0.989693
A,V2V-Base,2,10,0.0,5,46,0.999419,0.694488,5e-06,4.506897,0.989568
A,V2V-Base,2,10,0.0,5,47,0.999388,0.694647,7e-06,4.51868,0.989606
A,V2V-Base,2,10,0.0,5,48,0.999399,0.694536,5e-06,4.452697,0.989598
A,V2V-Base,2,10,0.0,5,49,0.999443,0.694407,4e-06,4.529532,0.98969
A,V2V-Base,2,10,0.0,5,50,0.999397,0.694401,3e-06,4.510963,0.989623
A,V2V-Base,2,10,0.0,5,51,0.999442,0.694306,6e-06,4.524207,0.989686
A,Random-K,2,10,0.0,5,42,0.999313,0.900173,0.000111,5.7941,0.989532
A,Random-K,2,10,0.0,5,43,0.999273,0.900534,0.000109,5.856208,0.98968
A,Random-K,2,10,0.0,5,44,0.999326,0.900373,0.000129,5.868316,0.989584
A,Random-K,2,10,0.0,5,45,0.999333,0.90037,0.000119,5.861636,0.989693
A,Random-K,2,10,0.0,5,46,0.999339,0.900446,8.8e-05,5.832787,0.989568
A,Random-K,2,10,0.0,5,47,0.999294,0.900389,7.5e-05,5.851289,0.989606
A,Random-K,2,10,0.0,5,48,0.999271,0.900105,0.000106,5.762089,0.989598
A,Random-K,2,10,0.0,5,49,0.999342,0.900351,9e-05,5.883796,0.98969
A,Random-K,2,10,0.0,5,50,0.999301,0.900363,0.000104,5.84519,0.989623
A,Random-K,2,10,0.0,5,51,0.999348,0.900246,0.000137,5.864803,0.989686
A,RILP,2,10,1.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP,2,10,1.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP,2,10,1.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP,2,10,1.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP,2,10,1.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP,2,10,1.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP,2,10,1.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP,2,10,1.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP,2,10,1.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP,2,10,1.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,RILP-Greedy,2,10,1.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP-Greedy,2,10,1.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP-Greedy,2,10,1.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP-Greedy,2,10,1.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP-Greedy,2,10,1.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP-Greedy,2,10,1.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP-Greedy,2,10,1.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP-Greedy,2,10,1.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP-Greedy,2,10,1.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP-Greedy,2,10,1.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Nam2023b,2,10,1.0,5,42,0.291445,0.003009,0.197731,6.41916,0.989532
A,Nam2023b,2,10,1.0,5,43,0.291402,0.00304,0.197839,6.488707,0.98968
A,Nam2023b,2,10,1.0,5,44,0.291288,0.003072,0.198032,6.50314,0.989584
A,Nam2023b,2,10,1.0,5,45,0.291153,0.002996,0.197664,6.494659,0.989693
A,Nam2023b,2,10,1.0,5,46,0.291536,0.00305,0.197725,6.462577,0.989568
A,Nam2023b,2,10,1.0,5,47,0.291384,0.003047,0.197666,6.482836,0.989606
A,Nam2023b,2,10,1.0,5,48,0.2915,0.003082,0.197701,6.383904,0.989598
A,Nam2023b,2,10,1.0,5,49,0.291436,0.003004,0.197907,6.518833,0.98969
A,Nam2023b,2,10,1.0,5,50,0.291341,0.003024,0.198186,6.47687,0.989623
A,Nam2023b,2,10,1.0,5,51,0.291282,0.003027,0.198304,6.497098,0.989686
A,Nam2025,2,10,1.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Nam2025,2,10,1.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Nam2025,2,10,1.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Nam2025,2,10,1.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Nam2025,2,10,1.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Nam2025,2,10,1.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Nam2025,2,10,1.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Nam2025,2,10,1.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Nam2025,2,10,1.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Nam2025,2,10,1.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Youn2026,2,10,1.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Youn2026,2,10,1.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Youn2026,2,10,1.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Youn2026,2,10,1.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Youn2026,2,10,1.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Youn2026,2,10,1.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Youn2026,2,10,1.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Youn2026,2,10,1.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Youn2026,2,10,1.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Youn2026,2,10,1.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2I-Base,2,10,1.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,V2I-Base,2,10,1.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,V2I-Base,2,10,1.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,V2I-Base,2,10,1.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,V2I-Base,2,10,1.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,V2I-Base,2,10,1.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,V2I-Base,2,10,1.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,V2I-Base,2,10,1.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,V2I-Base,2,10,1.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,V2I-Base,2,10,1.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2V-Base,2,10,1.0,5,42,0.999446,0.694425,6e-06,4.468916,0.989532
A,V2V-Base,2,10,1.0,5,43,0.999435,0.69455,5e-06,4.521968,0.98968
A,V2V-Base,2,10,1.0,5,44,0.99943,0.694412,5e-06,4.540718,0.989584
A,V2V-Base,2,10,1.0,5,45,0.999391,0.694261,7e-06,4.53039,0.989693
A,V2V-Base,2,10,1.0,5,46,0.999419,0.694488,5e-06,4.506897,0.989568
A,V2V-Base,2,10,1.0,5,47,0.999388,0.694647,7e-06,4.51868,0.989606
A,V2V-Base,2,10,1.0,5,48,0.999399,0.694536,5e-06,4.452697,0.989598
A,V2V-Base,2,10,1.0,5,49,0.999443,0.694407,4e-06,4.529532,0.98969
A,V2V-Base,2,10,1.0,5,50,0.999397,0.694401,3e-06,4.510963,0.989623
A,V2V-Base,2,10,1.0,5,51,0.999442,0.694306,6e-06,4.524207,0.989686
A,Random-K,2,10,1.0,5,42,0.999313,0.900173,0.000111,5.7941,0.989532
A,Random-K,2,10,1.0,5,43,0.999273,0.900534,0.000109,5.856208,0.98968
A,Random-K,2,10,1.0,5,44,0.999326,0.900373,0.000129,5.868316,0.989584
A,Random-K,2,10,1.0,5,45,0.999333,0.90037,0.000119,5.861636,0.989693
A,Random-K,2,10,1.0,5,46,0.999339,0.900446,8.8e-05,5.832787,0.989568
A,Random-K,2,10,1.0,5,47,0.999294,0.900389,7.5e-05,5.851289,0.989606
A,Random-K,2,10,1.0,5,48,0.999271,0.900105,0.000106,5.762089,0.989598
A,Random-K,2,10,1.0,5,49,0.999342,0.900351,9e-05,5.883796,0.98969
A,Random-K,2,10,1.0,5,50,0.999301,0.900363,0.000104,5.84519,0.989623
A,Random-K,2,10,1.0,5,51,0.999348,0.900246,0.000137,5.864803,0.989686
A,RILP,2,10,2.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP,2,10,2.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP,2,10,2.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP,2,10,2.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP,2,10,2.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP,2,10,2.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP,2,10,2.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP,2,10,2.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP,2,10,2.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP,2,10,2.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,RILP-Greedy,2,10,2.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,RILP-Greedy,2,10,2.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,RILP-Greedy,2,10,2.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,RILP-Greedy,2,10,2.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,RILP-Greedy,2,10,2.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,RILP-Greedy,2,10,2.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,RILP-Greedy,2,10,2.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,RILP-Greedy,2,10,2.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,RILP-Greedy,2,10,2.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,RILP-Greedy,2,10,2.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Nam2023b,2,10,2.0,5,42,0.291445,0.003009,0.197731,6.41916,0.989532
A,Nam2023b,2,10,2.0,5,43,0.291402,0.00304,0.197839,6.488707,0.98968
A,Nam2023b,2,10,2.0,5,44,0.291288,0.003072,0.198032,6.50314,0.989584
A,Nam2023b,2,10,2.0,5,45,0.291153,0.002996,0.197664,6.494659,0.989693
A,Nam2023b,2,10,2.0,5,46,0.291536,0.00305,0.197725,6.462577,0.989568
A,Nam2023b,2,10,2.0,5,47,0.291384,0.003047,0.197666,6.482836,0.989606
A,Nam2023b,2,10,2.0,5,48,0.2915,0.003082,0.197701,6.383904,0.989598
A,Nam2023b,2,10,2.0,5,49,0.291436,0.003004,0.197907,6.518833,0.98969
A,Nam2023b,2,10,2.0,5,50,0.291341,0.003024,0.198186,6.47687,0.989623
A,Nam2023b,2,10,2.0,5,51,0.291282,0.003027,0.198304,6.497098,0.989686
A,Nam2025,2,10,2.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Nam2025,2,10,2.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Nam2025,2,10,2.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Nam2025,2,10,2.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Nam2025,2,10,2.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Nam2025,2,10,2.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Nam2025,2,10,2.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Nam2025,2,10,2.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Nam2025,2,10,2.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Nam2025,2,10,2.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,Youn2026,2,10,2.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,Youn2026,2,10,2.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,Youn2026,2,10,2.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,Youn2026,2,10,2.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,Youn2026,2,10,2.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,Youn2026,2,10,2.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,Youn2026,2,10,2.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,Youn2026,2,10,2.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,Youn2026,2,10,2.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,Youn2026,2,10,2.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2I-Base,2,10,2.0,5,42,0.438391,0.004589,0.034037,0.168658,0.989532
A,V2I-Base,2,10,2.0,5,43,0.438274,0.004547,0.034272,0.168912,0.98968
A,V2I-Base,2,10,2.0,5,44,0.4381,0.004571,0.034296,0.16984,0.989584
A,V2I-Base,2,10,2.0,5,45,0.438247,0.00453,0.034166,0.16851,0.989693
A,V2I-Base,2,10,2.0,5,46,0.438195,0.004557,0.034208,0.169529,0.989568
A,V2I-Base,2,10,2.0,5,47,0.438199,0.00458,0.034278,0.168623,0.989606
A,V2I-Base,2,10,2.0,5,48,0.438404,0.004573,0.034035,0.167001,0.989598
A,V2I-Base,2,10,2.0,5,49,0.438367,0.004498,0.034222,0.170684,0.98969
A,V2I-Base,2,10,2.0,5,50,0.438288,0.004545,0.034202,0.168753,0.989623
A,V2I-Base,2,10,2.0,5,51,0.438235,0.004497,0.034244,0.170503,0.989686
A,V2V-Base,2,10,2.0,5,42,0.999446,0.694425,6e-06,4.468916,0.989532
A,V2V-Base,2,10,2.0,5,43,0.999435,0.69455,5e-06,4.521968,0.98968
A,V2V-Base,2,10,2.0,5,44,0.99943,0.694412,5e-06,4.540718,0.989584
A,V2V-Base,2,10,2.0,5,45,0.999391,0.694261,7e-06,4.53039,0.989693
A,V2V-Base,2,10,2.0,5,46,0.999419,0.694488,5e-06,4.506897,0.989568
A,V2V-Base,2,10,2.0,5,47,0.999388,0.694647,7e-06,4.51868,0.989606
A,V2V-Base,2,10,2.0,5,48,0.999399,0.694536,5e-06,4.452697,0.989598
A,V2V-Base,2,10,2.0,5,49,0.999443,0.694407,4e-06,4.529532,0.98969
A,V2V-Base,2,10,2.0,5,50,0.999397,0.694401,3e-06,4.510963,0.989623
A,V2V-Base,2,10,2.0,5,51,0.999442,0.694306,6e-06,4.524207,0.989686
A,Random-K,2,10,2.0,5,42,0.999313,0.900173,0.000111,5.7941,0.989532
A,Random-K,2,10,2.0,5,43,0.999273,0.900534,0.000109,5.856208,0.98968
A,Random-K,2,10,2.0,5,44,0.999326,0.900373,0.000129,5.868316,0.989584
A,Random-K,2,10,2.0,5,45,0.999333,0.90037,0.000119,5.861636,0.989693
